clip_id	audio_file	x1	x2
1030	MRG16_20180621_110440_7.mp3	31.32	41.316
1031	HLO12_20180517_090153_28.mp3	40.74	50.736
1032	HLO13_20180603_222855_48.mp3	50.0	59.996
1033	HLO04_20180710_191015_38.mp3	38.17	48.166
1034	HLO04_20180604_083425_22.mp3	34.96	44.956
1035	MRG23_20180608_061242_8.mp3	38.47	48.466
1036	MRG30_20180531_061847_6.mp3	50.0	59.996
1037	HLO13_20180518_160606_42.mp3	46.79	56.786
1038	MRG18_20180519_000000_379.mp3	33.21	43.206
1039	MRG16_20180623_040440_2.mp3	44.06	54.056
1040	HLO02_20180508_223933_20.mp3	41.82	51.816
1041	MRG07_20180512_000000_780.mp3	13.8	23.796
1042	HLO10_20180514_235815_30.mp3	2.29	12.286
1043	MRG03_20180607_055023_9.mp3	16.28	26.276
1044	HLO04_20180607_105335_44.mp3	49.02	59.016
1045	MRG18_20180616_025701_2.mp3	0.9	10.896
1046	HLO12_20180531_155119_57.mp3	10.62	20.616
1047	MRG25_20180608_061231_4.mp3	37.87	47.866
1048	HLO07_20180517_190556_42.mp3	44.48	54.476
1049	HLO05_20180611_043849_38.mp3	48.6	58.596
1050	MRG27_20180625_032536_2.mp3	31.2	41.196
1051	MRG27_20180601_030325_2.mp3	42.56	52.556
1052	MRG13_20180521_000000_459.mp3	0.0	9.996
1053	HLO01_20180526_002303_27.mp3	50.0	59.996
1054	HLO14_20180521_034833_56.mp3	41.98	51.976
1055	HLO13_20180518_070606_16.mp3	19.46	29.456
1056	HLO05_20180601_021600_23.mp3	50.0	59.996
1057	MRG01_20180618_152618_3.mp3	3.5	13.496
1058	HLO04_20180716_230955_49.mp3	15.06	25.056
1059	HLO03_20180510_032858_42.mp3	29.6	39.596
1060	HLO15_20180513_021439_29.mp3	0.0	9.996
1061	HLO11_20180525_023723_53.mp3	0.24	10.236
1062	MRG27_20180515_000000_336.mp3	5.5	15.496
1063	HLO10_20180517_015815_53.mp3	28.96	38.956
1064	MRG05_20180522_000000_255.mp3	42.66	52.656
1065	MRG25_20180522_000000_329.mp3	27.26	37.256
1066	HLO16_20180528_045552_28.mp3	17.08	27.076
1067	MRG24_20180512_000000_374.mp3	19.15	29.146
1068	MRG13_20180519_183830_226.mp3	0.0	9.996
1069	MRG15_20180616_040502_3.mp3	47.9	57.896
1070	MRG20_20180522_183830_31.mp3	25.46	35.456
1071	HLO02_20180528_025340_26.mp3	26.6	36.596
1072	HLO13_20180516_030606_37.mp3	27.54	37.536
1073	HLO06_20180624_173720_34.mp3	22.26	32.256
1074	HLO15_20180512_101440_28.mp3	17.74	27.736
1075	HLO16_20180525_095552_26.mp3	10.42	20.416
1076	HLO06_20180509_103141_43.mp3	33.29	43.286
1077	HLO11_20180520_073723_49.mp3	35.46	45.456
1078	HLO01_20180518_061304_17.mp3	18.78	28.776
1079	HLO15_20180527_031230_15.mp3	10.02	20.016
1080	HLO04_20180610_215240_12.mp3	42.9	52.896
1081	MRG27_20180621_034536_2.mp3	17.38	27.376
1082	HLO06_20180510_053141_10.mp3	0.0	9.996
1083	HLO12_20180508_200153_46.mp3	22.34	32.336
1084	MRG15_20180624_094504_8.mp3	39.46	49.456
1085	HLO08_20180519_032110_52.mp3	14.46	24.456
1086	HLO08_20180520_041503_25.mp3	25.94	35.936
1087	MRG13_20180626_231237_5.mp3	14.72	24.716
1088	HLO02_20180512_093933_23.mp3	21.8	31.796
1089	HLO06_20180513_183141_33.mp3	14.96	24.956
1090	HLO09_20180711_142458_15.mp3	0.0	9.996
1091	MRG04_20180608_035242_3.mp3	50.0	59.996
1092	HLO11_20180510_054216_38.mp3	42.04	52.036
1093	HLO03_20180525_013112_16.mp3	28.9	38.896
1094	HLO14_20180520_174833_2.mp3	0.0	9.996
1095	HLO02_20180521_075340_50.mp3	37.78	47.776
1096	MRG19_20180513_000000_254.mp3	43.68	53.676
1097	HLO15_20180525_201230_23.mp3	25.2	35.196
1099	HLO01_20180601_030151_24.mp3	26.64	36.636
1100	MRG15_20180521_000000_711.mp3	8.7	18.696
1101	HLO12_20180604_025024_57.mp3	11.04	21.036
1102	MRG05_20180618_054409_9.mp3	25.42	35.416
1103	MRG05_20180528_051535_9.mp3	0.0	9.996
1104	HLO09_20180711_082528_19.mp3	26.7	36.696
1105	MRG20_20180519_000000_808.mp3	15.82	25.816
1106	HLO01_20180512_081304_29.mp3	49.97	59.966
1107	HLO11_20180513_184215_29.mp3	8.0	17.996
1108	HLO09_20180521_080226_39.mp3	50.0	59.996
1109	HLO06_20180605_025334_6.mp3	12.06	22.056
1110	MRG23_20180529_175436_3.mp3	0.0	9.996
1111	MRG05_20180521_000000_573.mp3	0.0	9.996
1112	MRG27_20180513_000000_279.mp3	13.16	23.156
1113	MRG23_20180527_213436_3.mp3	0.0	9.996
1114	HLO12_20180515_050153_49.mp3	26.2	36.196
1115	MRG27_20180528_042325_7.mp3	45.26	55.256
1116	HLO07_20180601_053423_18.mp3	0.0	9.996
1117	HLO10_20180521_235024_35.mp3	21.4	31.396
1118	HLO15_20180525_061230_10.mp3	25.7	35.696
1119	HLO06_20180513_043141_52.mp3	50.0	59.996
1120	HLO07_20180615_125546_51.mp3	31.86	41.856
1121	MRG27_20180511_000000_568.mp3	26.92	36.916
1122	MRG03_20180511_000000_223.mp3	3.54	13.536
1123	MRG18_20180518_000000_287.mp3	23.9	33.896
1124	HLO06_20180524_083437_30.mp3	24.88	34.876
1125	HLO07_20180609_185516_45.mp3	29.46	39.456
1126	HLO09_20180521_060226_50.mp3	32.28	42.276
1127	MRG27_20180529_034325_7.mp3	0.0	9.996
1128	MRG01_20180618_104618_3.mp3	43.41	53.406
1129	HLO01_20180615_030346_30.mp3	39.74	49.736
1130	MRG18_20180609_085319_7.mp3	24.48	34.476
1131	MRG05_20180608_055815_9.mp3	13.14	23.136
1132	HLO15_20180516_081439_13.mp3	11.3	21.296
1133	HLO12_20180607_045014_9.mp3	22.16	32.156
1134	HLO01_20180606_130301_46.mp3	30.95	40.946
1135	HLO08_20180521_051503_20.mp3	34.46	44.456
1136	HLO06_20180520_083438_57.mp3	22.6	32.596
1137	HLO12_20180523_214732_5.mp3	15.93	25.926
1138	MRG18_20180711_175054_2.mp3	32.26	42.256
1139	HLO10_20180516_075815_32.mp3	0.0	9.996
1140	HLO13_20180528_051947_42.mp3	23.03	33.026
1141	MRG17_20180609_192404_9.mp3	3.22	13.216
1142	HLO15_20180714_043947_32.mp3	31.82	41.816
1143	MRG04_20180515_000000_254.mp3	0.0	9.996
1144	MRG05_20180525_153535_4.mp3	26.74	36.736
1145	HLO14_20180609_030948_3.mp3	19.46	29.456
1146	HLO07_20180509_110556_47.mp3	0.0	9.996
1147	MRG10_20180513_000000_953.mp3	24.1	34.096
1148	MRG30_20180609_032839_7.mp3	16.92	26.916
1149	HLO15_20180529_031230_5.mp3	11.86	21.856
1150	HLO01_20180531_040146_5.mp3	29.32	39.316
1151	HLO16_20180524_145552_27.mp3	22.44	32.436
1152	HLO10_20180511_045815_43.mp3	50.0	59.996
1153	MRG18_20180518_000000_570.mp3	43.52	53.516
1154	HLO16_20180515_115653_28.mp3	33.44	43.436
1155	HLO09_20180509_110803_11.mp3	4.69	14.686
1156	HLO09_20180613_072103_10.mp3	21.78	31.776
1157	HLO14_20180511_074716_3.mp3	50.0	59.996
1158	HLO04_20180613_085145_28.mp3	44.72	54.716
1159	HLO11_20180515_084215_27.mp3	39.88	49.876
1160	HLO12_20180509_220153_2.mp3	9.24	19.236
1161	HLO09_20180531_030705_26.mp3	50.0	59.996
1162	MRG05_20180603_103535_9.mp3	46.36	56.356
1163	MRG27_20180613_135109_2.mp3	21.1	31.096
1164	HLO11_20180601_043805_10.mp3	31.02	41.016
1165	MRG27_20180527_040325_2.mp3	43.67	53.666
1166	MRG04_20180603_081642_3.mp3	6.77	16.766
1167	HLO01_20180531_160246_41.mp3	45.96	55.956
1168	MRG19_20180520_000000_425.mp3	8.84	18.836
1169	HLO11_20180522_143723_58.mp3	23.58	33.576
1170	MRG27_20180611_055109_2.mp3	0.0	9.996
1171	MRG04_20180514_000000_162.mp3	8.03	18.026
1172	HLO12_20180514_060153_41.mp3	3.77	13.766
1173	MRG28_20180531_112956_1.mp3	8.52	18.516
1174	MRG19_20180610_102020_5.mp3	37.24	47.236
1175	MRG18_20180528_144254_2.mp3	42.76	52.756
1176	MRG16_20180526_053020_10.mp3	0.0	9.996
1177	MRG20_20180515_000000_712.mp3	33.94	43.936
1178	HLO06_20180612_061031_30.mp3	50.0	59.996
1179	HLO12_20180615_065656_17.mp3	0.0	9.996
1180	MRG13_20180522_000000_488.mp3	46.61	56.606
1181	HLO16_20180512_085653_1.mp3	39.25	49.246
1182	MRG28_20180530_164956_1.mp3	14.92	24.916
1183	HLO09_20180715_162648_36.mp3	17.79	27.786
1184	HLO15_20180718_063937_54.mp3	50.0	59.996
1185	HLO06_20180615_201121_28.mp3	36.06	46.056
1186	HLO08_20180513_042110_22.mp3	21.86	31.856
1187	HLO02_20180511_063933_4.mp3	0.0	9.996
1188	HLO12_20180606_035019_36.mp3	16.0	25.996
1189	HLO12_20180520_194732_41.mp3	21.88	31.876
1190	MRG16_20180610_053859_6.mp3	19.82	29.816
1191	MRG27_20180613_031109_7.mp3	6.36	16.356
1192	MRG10_20180511_183830_248.mp3	15.14	25.136
1193	HLO02_20180522_045340_38.mp3	15.02	25.016
1194	HLO03_20180528_083112_10.mp3	30.47	40.466
1195	HLO08_20180515_062110_13.mp3	46.4	56.396
1196	MRG20_20180602_202139_4.mp3	3.27	13.266
1197	MRG13_20180513_000000_439.mp3	3.88	13.876
1198	MRG05_20180527_093535_4.mp3	50.0	59.996
1199	MRG13_20180521_183830_220.mp3	15.08	25.076
1200	HLO03_20180513_062859_7.mp3	47.2	57.196
1201	HLO13_20180601_062815_15.mp3	31.16	41.156
1202	HLO10_20180509_115815_15.mp3	43.36	53.356
1203	HLO16_20180510_045653_9.mp3	4.4	14.396
1204	HLO11_20180523_053723_17.mp3	1.39	11.386
1205	HLO09_20180715_112513_50.mp3	24.45	34.446
1206	MRG15_20180613_034502_3.mp3	34.2	44.196
1207	MRG27_20180531_022325_7.mp3	32.82	42.816
1208	MRG11_20180516_000000_567.mp3	50.0	59.996
1209	HLO15_20180612_213133_15.mp3	50.0	59.996
1210	HLO05_20180525_130534_18.mp3	20.21	30.206
1211	HLO12_20180712_001735_35.mp3	12.86	22.856
1212	HLO16_20180513_025654_30.mp3	50.0	59.996
1213	MRG02_20180624_155414_7.mp3	0.0	9.996
1214	MRG27_20180611_183109_7.mp3	20.76	30.756
1215	HLO06_20180514_063141_58.mp3	26.81	36.806
1216	HLO15_20180602_031535_35.mp3	14.3	24.296
1217	HLO10_20180527_055024_54.mp3	0.0	9.996
1218	HLO10_20180514_035816_21.mp3	37.74	47.736
1219	MRG10_20180614_040755_6.mp3	0.0	9.996
1220	HLO05_20180526_120535_25.mp3	24.08	34.076
1221	HLO07_20180521_231528_43.mp3	22.42	32.416
1222	HLO16_20180513_025654_9.mp3	28.08	38.076
1223	MRG05_20180618_032409_9.mp3	43.7	53.696
1224	HLO07_20180512_200556_8.mp3	42.16	52.156
1225	HLO12_20180615_075651_27.mp3	50.0	59.996
1226	MRG18_20180614_101319_7.mp3	21.3	31.296
1227	HLO13_20180509_040606_21.mp3	50.0	59.996
1228	HLO14_20180521_074833_32.mp3	45.45	55.446
1229	HLO07_20180510_090557_12.mp3	19.6	29.596
1230	HLO12_20180516_230153_23.mp3	24.22	34.216
1231	HLO04_20180616_055200_15.mp3	0.0	9.996
1232	HLO10_20180515_205815_5.mp3	46.82	56.816
1233	HLO11_20180514_184215_46.mp3	2.39	12.386
1234	MRG04_20180607_043242_3.mp3	49.38	59.376
1235	MRG14_20180511_000000_224.mp3	33.8	43.796
1236	HLO04_20180515_204424_31.mp3	4.26	14.256
1237	HLO06_20180509_213141_26.mp3	39.1	49.096
1238	HLO14_20180521_044833_34.mp3	18.08	28.076
1239	MRG27_20180611_033109_2.mp3	17.59	27.586
1240	MRG11_20180513_000000_921.mp3	16.45	26.446
1241	MRG04_20180614_053242_8.mp3	13.94	23.936
1242	HLO12_20180525_014732_43.mp3	42.28	52.276
1243	HLO09_20180511_080803_16.mp3	6.84	16.836
1244	MRG16_20180525_175020_10.mp3	48.15	58.146
1245	HLO07_20180524_081528_40.mp3	22.2	32.196
1246	MRG04_20180624_044324_3.mp3	32.74	42.736
1247	HLO10_20180525_215024_52.mp3	18.68	28.676
1248	MRG28_20180627_112730_4.mp3	42.42	52.416
1249	MRG01_20180628_050618_8.mp3	50.0	59.996
1250	HLO13_20180528_171947_35.mp3	44.93	54.926
1251	MRG04_20180514_000000_194.mp3	38.21	48.206
1252	MRG05_20180602_193535_4.mp3	40.1	50.096
1253	HLO03_20180606_110921_29.mp3	0.0	9.996
1254	HLO13_20180510_060606_59.mp3	3.67	13.666
1255	MRG11_20180521_183830_173.mp3	33.6	43.596
1256	MRG04_20180604_061642_8.mp3	50.0	59.996
1257	HLO01_20180528_032303_6.mp3	0.0	9.996
1258	MRG02_20180626_181414_2.mp3	16.53	26.526
1259	HLO07_20180601_073413_38.mp3	5.04	15.036
1260	HLO01_20180520_212303_38.mp3	7.56	17.556
1261	MRG18_20180610_115319_2.mp3	23.62	33.616
1262	HLO10_20180516_125815_19.mp3	32.2	42.196
1263	MRG14_20180620_051249_1.mp3	26.9	36.896
1264	HLO15_20180611_033103_10.mp3	39.16	49.156
1265	MRG04_20180521_000000_197.mp3	44.64	54.636
1266	HLO03_20180603_060947_25.mp3	31.89	41.886
1267	HLO08_20180606_081857_52.mp3	44.78	54.776
1268	HLO15_20180511_081439_54.mp3	27.6	37.596
1269	MRG04_20180625_024324_8.mp3	34.22	44.216
1270	MRG11_20180520_000000_445.mp3	39.44	49.436
1271	HLO08_20180520_061503_45.mp3	12.62	22.616
1272	MRG24_20180616_005144_3.mp3	22.69	32.686
1273	MRG11_20180511_104650_452.mp3	11.64	21.636
1274	HLO02_20180521_085340_7.mp3	38.22	48.216
1275	MRG07_20180514_000000_397.mp3	30.38	40.376
1276	HLO09_20180516_150803_13.mp3	46.07	56.066
1277	MRG27_20180512_000000_155.mp3	0.54	10.536
1278	HLO02_20180530_015340_50.mp3	25.35	35.346
1279	MRG24_20180614_065144_3.mp3	36.58	46.576
1280	HLO01_20180609_090316_24.mp3	50.0	59.996
1281	HLO03_20180517_192858_37.mp3	38.2	48.196
1282	HLO02_20180511_193933_42.mp3	0.68	10.676
1283	HLO10_20180513_115815_52.mp3	46.38	56.376
1284	MRG17_20180613_120404_9.mp3	49.46	59.456
1285	MRG23_20180519_183832_150.mp3	50.0	59.996
1286	HLO03_20180715_193655_13.mp3	2.28	12.276
1287	HLO11_20180523_063724_27.mp3	17.9	27.896
1288	MRG23_20180521_000000_289.mp3	13.36	23.356
1289	MRG14_20180514_000000_342.mp3	8.68	18.676
1290	HLO15_20180529_001230_51.mp3	50.0	59.996
1291	MRG02_20180626_085414_2.mp3	43.9	53.896
1292	MRG23_20180609_123242_8.mp3	41.86	51.856
1293	HLO16_20180517_015653_58.mp3	29.92	39.916
1294	MRG10_20180611_024755_10.mp3	45.38	55.376
1295	HLO10_20180513_215816_57.mp3	0.0	9.996
1296	HLO11_20180520_033723_40.mp3	9.15	19.146
1297	HLO01_20180605_060136_24.mp3	2.22	12.216
1298	HLO07_20180511_230556_10.mp3	3.12	13.116
1299	MRG30_20180528_023847_10.mp3	50.0	59.996
1300	MRG07_20180513_000000_273.mp3	16.74	26.736
1301	HLO03_20180514_032858_16.mp3	46.25	56.246
1302	HLO04_20180602_043445_13.mp3	48.7	58.696
1303	HLO06_20180523_013437_39.mp3	8.6	18.596
1304	MRG05_20180607_171815_4.mp3	31.33	41.326
1305	HLO04_20180610_065155_54.mp3	0.0	9.996
1306	MRG05_20180522_000000_949.mp3	0.39	10.386
1307	MRG27_20180519_000000_825.mp3	11.9	21.896
1308	MRG05_20180526_101535_4.mp3	19.79	29.786
1309	HLO08_20180523_041503_13.mp3	11.3	21.296
1310	MRG18_20180614_145319_7.mp3	9.84	19.836
1311	HLO10_20180521_055024_46.mp3	0.86	10.856
1312	MRG27_20180511_000000_441.mp3	44.12	54.116
1313	HLO06_20180517_073141_24.mp3	50.0	59.996
1314	MRG13_20180519_183830_64.mp3	39.32	49.316
1315	MRG05_20180510_090432_26.mp3	50.0	59.996
1316	HLO02_20180515_223933_14.mp3	30.72	40.716
1317	HLO05_20180518_111714_13.mp3	27.97	37.966
1318	MRG03_20180513_000000_218.mp3	50.0	59.996
1319	MRG18_20180614_135319_2.mp3	23.62	33.616
1320	HLO15_20180529_201230_29.mp3	2.32	12.316
1321	HLO09_20180512_070803_23.mp3	49.56	59.556
1322	MRG19_20180519_000000_301.mp3	0.0	9.996
1323	HLO10_20180509_225815_3.mp3	20.61	30.606
1324	MRG18_20180608_061319_2.mp3	50.0	59.996
1325	HLO12_20180530_125135_42.mp3	46.6	56.596
1326	HLO12_20180610_085646_50.mp3	2.2	12.196
1327	HLO16_20180521_025552_46.mp3	8.82	18.816
1328	MRG18_20180514_000000_267.mp3	9.64	19.636
1329	MRG11_20180610_230518_3.mp3	49.96	59.956
1330	MRG18_20180719_075054_2.mp3	5.03	15.026
1331	HLO16_20180525_015552_41.mp3	22.1	32.096
1332	HLO16_20180517_105653_20.mp3	26.68	36.676
1333	HLO10_20180517_045815_2.mp3	5.64	15.636
1334	HLO15_20180606_171625_17.mp3	10.08	20.076
1335	HLO01_20180528_102304_34.mp3	0.0	9.996
1336	MRG17_20180610_200404_4.mp3	20.21	30.206
1337	HLO15_20180612_113023_11.mp3	28.79	38.786
1338	HLO16_20180517_065653_44.mp3	50.0	59.996
1339	HLO03_20180717_173705_58.mp3	0.4	10.396
1340	HLO01_20180531_040146_5.mp3	29.86	39.856
1341	HLO13_20180521_041947_39.mp3	28.01	38.006
1342	HLO07_20180610_025436_3.mp3	30.44	40.436
1343	MRG11_20180515_000000_317.mp3	3.46	13.456
1344	MRG18_20180522_000000_465.mp3	0.0	9.996
1345	HLO02_20180523_065340_11.mp3	36.43	46.426
1346	HLO09_20180514_060803_16.mp3	0.0	9.996
1347	MRG16_20180601_153020_10.mp3	30.9	40.896
1348	MRG25_20180620_032143_9.mp3	37.46	47.456
1349	HLO07_20180615_225456_24.mp3	0.0	9.996
1350	MRG14_20180521_000000_184.mp3	15.73	25.726
1351	HLO11_20180523_083723_47.mp3	33.48	43.476
1352	HLO06_20180603_215359_57.mp3	29.08	39.076
1353	HLO16_20180521_065552_54.mp3	38.98	48.976
1354	HLO13_20180524_091947_13.mp3	14.82	24.816
1355	HLO16_20180518_025653_21.mp3	47.81	57.806
1356	MRG28_20180609_213804_4.mp3	30.54	40.536
1357	HLO12_20180615_065656_17.mp3	29.22	39.216
1358	HLO14_20180611_211018_19.mp3	6.12	16.116
1359	HLO16_20180508_195653_50.mp3	32.7	42.696
1360	HLO09_20180530_200740_2.mp3	27.98	37.976
1361	HLO01_20180526_102303_31.mp3	14.22	24.216
1362	HLO10_20180531_175532_53.mp3	50.0	59.996
1363	MRG18_20180528_144254_2.mp3	42.62	52.616
1364	HLO02_20180522_195340_7.mp3	50.0	59.996
1365	HLO14_20180516_044716_22.mp3	45.62	55.616
1366	HLO01_20180609_190426_28.mp3	20.62	30.616
1367	MRG20_20180520_000000_553.mp3	0.0	9.996
1368	HLO10_20180510_035815_16.mp3	0.0	9.996
1369	MRG24_20180613_105144_8.mp3	25.94	35.936
1370	HLO07_20180523_151528_8.mp3	49.24	59.236
1371	HLO03_20180509_042858_35.mp3	48.45	58.446
1372	HLO12_20180608_175802_11.mp3	50.0	59.996
1373	HLO08_20180613_025243_47.mp3	36.88	46.876
1374	MRG16_20180614_095859_6.mp3	34.71	44.706
1375	HLO06_20180612_081021_19.mp3	12.3	22.296
1376	HLO15_20180606_111455_21.mp3	31.02	41.016
1377	HLO11_20180511_074215_11.mp3	28.6	38.596
1378	HLO05_20180715_075003_32.mp3	37.03	47.026
1379	MRG04_20180621_064324_3.mp3	32.8	42.796
1380	MRG05_20180609_143815_9.mp3	8.29	18.286
1381	MRG25_20180608_105231_4.mp3	4.4	14.396
1382	MRG07_20180522_000000_399.mp3	23.17	33.166
1383	HLO02_20180529_065341_2.mp3	3.11	13.106
1384	MRG14_20180607_051438_9.mp3	1.8	11.796
1385	HLO07_20180527_221528_1.mp3	6.63	16.626
1386	HLO06_20180521_213437_13.mp3	0.0	9.996
1387	HLO02_20180516_173933_13.mp3	0.82	10.816
1388	HLO04_20180616_055200_47.mp3	8.22	18.216
1389	HLO06_20180512_053141_45.mp3	0.0	9.996
1390	HLO08_20180522_091503_46.mp3	10.44	20.436
1391	HLO05_20180523_220534_1.mp3	7.06	17.056
1392	MRG15_20180606_103934_6.mp3	36.1	46.096
1393	HLO15_20180516_151439_51.mp3	36.94	46.936
1394	HLO02_20180513_083933_30.mp3	40.12	50.116
1395	HLO11_20180520_023723_9.mp3	41.87	51.866
1396	HLO16_20180520_045553_17.mp3	29.4	39.396
1397	HLO02_20180518_043933_13.mp3	50.0	59.996
1398	HLO01_20180527_042304_20.mp3	27.76	37.756
1399	MRG03_20180522_000000_552.mp3	50.0	59.996
1400	HLO09_20180523_030226_23.mp3	12.99	22.986
1401	MRG02_20180609_200753_10.mp3	17.6	27.596
1402	HLO13_20180602_142935_15.mp3	0.7	10.696
1403	HLO09_20180512_220803_14.mp3	28.56	38.556
1404	HLO06_20180517_103141_54.mp3	43.78	53.776
1405	HLO10_20180523_145024_11.mp3	12.1	22.096
1406	MRG19_20180517_102334_39.mp3	12.8	22.796
1407	MRG27_20180616_184536_2.mp3	19.94	29.936
1408	HLO15_20180613_203138_21.mp3	11.32	21.316
1409	HLO12_20180515_110153_13.mp3	0.0	9.996
1410	HLO02_20180524_145340_13.mp3	0.0	9.996
1411	HLO14_20180525_064833_28.mp3	16.26	26.256
1412	HLO04_20180515_134424_25.mp3	5.22	15.216
1413	HLO05_20180519_210534_26.mp3	6.34	16.336
1414	HLO11_20180522_033723_43.mp3	9.9	19.896
1415	HLO10_20180517_095815_38.mp3	25.91	35.906
1416	MRG20_20180712_052808_4.mp3	0.0	9.996
1417	HLO09_20180515_180803_26.mp3	32.66	42.656
1418	MRG27_20180604_064325_7.mp3	50.0	59.996
1419	HLO06_20180520_113437_23.mp3	22.09	32.086
1420	HLO15_20180601_121450_13.mp3	17.18	27.176
1421	HLO09_20180514_050803_38.mp3	38.78	48.776
1422	HLO10_20180515_065815_37.mp3	13.56	23.556
1423	HLO12_20180604_025024_25.mp3	46.2	56.196
1424	HLO12_20180526_164732_2.mp3	10.91	20.906
1425	HLO16_20180520_085552_25.mp3	20.03	30.026
1426	MRG11_20180522_183830_139.mp3	29.46	39.456
1427	MRG25_20180610_045231_4.mp3	30.44	40.436
1428	HLO09_20180613_202157_12.mp3	27.1	37.096
1429	HLO01_20180526_032303_25.mp3	9.5	19.496
1430	HLO16_20180512_055653_43.mp3	13.46	23.456
1431	HLO03_20180516_212858_4.mp3	9.68	19.676
1432	HLO12_20180520_164732_43.mp3	0.0	9.996
1433	HLO09_20180525_030227_26.mp3	38.5	48.496
1434	MRG03_20180515_000000_212.mp3	31.92	41.916
1435	HLO04_20180710_030935_38.mp3	24.03	34.026
1436	MRG22_20180607_051557_7.mp3	45.42	55.416
1437	HLO10_20180510_035815_16.mp3	31.96	41.956
1438	HLO04_20180607_175300_19.mp3	37.24	47.236
1439	HLO10_20180509_185815_53.mp3	39.53	49.526
1440	MRG24_20180608_233144_8.mp3	50.0	59.996
1441	MRG15_20180521_000000_176.mp3	0.0	9.996
1442	HLO10_20180510_095815_12.mp3	50.0	59.996
1443	HLO04_20180528_202718_58.mp3	45.82	55.816
1444	HLO09_20180525_070226_34.mp3	43.29	53.286
1445	HLO10_20180509_045815_40.mp3	18.0	27.996
1446	HLO12_20180517_060153_8.mp3	41.42	51.416
1447	MRG28_20180622_170730_4.mp3	7.53	17.526
1448	HLO06_20180608_041041_40.mp3	47.18	57.176
1449	MRG05_20180525_153535_4.mp3	26.91	36.906
1450	MRG18_20180520_000000_597.mp3	30.93	40.926
1451	HLO06_20180527_053437_52.mp3	7.06	17.056
1452	MRG18_20180512_000000_902.mp3	7.94	17.936
1453	MRG05_20180522_000000_1072.mp3	0.0	9.996
1454	HLO02_20180518_113933_2.mp3	6.03	16.026
1455	HLO13_20180531_102755_39.mp3	7.94	17.936
1456	MRG07_20180513_000000_462.mp3	32.39	42.386
1457	HLO16_20180521_045552_34.mp3	6.82	16.816
1458	HLO16_20180520_055552_27.mp3	28.18	38.176
1459	HLO01_20180520_212303_38.mp3	6.92	16.916
1460	MRG19_20180720_172922_5.mp3	0.0	9.996
1461	MRG05_20180610_065815_9.mp3	13.81	23.806
1462	MRG19_20180512_000000_414.mp3	47.34	57.336
1463	HLO15_20180602_031535_35.mp3	15.32	25.316
1464	HLO14_20180523_084834_13.mp3	23.6	33.596
1465	MRG02_20180625_103414_7.mp3	0.0	9.996
1466	HLO05_20180714_065008_38.mp3	16.98	26.976
1467	HLO11_20180615_140812_17.mp3	39.77	49.766
1468	HLO01_20180520_212303_38.mp3	7.27	17.266
1469	HLO03_20180514_012858_28.mp3	50.0	59.996
1470	MRG10_20180606_034755_10.mp3	42.21	52.206
1471	HLO07_20180513_020556_26.mp3	50.0	59.996
1472	HLO11_20180519_193724_24.mp3	16.05	26.046
1473	HLO11_20180526_033723_17.mp3	34.03	44.026
1474	HLO16_20180515_065653_41.mp3	43.44	53.436
1475	MRG22_20180610_161557_2.mp3	30.42	40.416
1476	HLO11_20180524_033723_46.mp3	20.94	30.936
1477	MRG04_20180514_000000_130.mp3	50.0	59.996
1478	HLO02_20180710_050933_58.mp3	42.1	52.096
1479	HLO10_20180513_035815_36.mp3	50.0	59.996
1480	HLO06_20180610_121201_25.mp3	32.42	42.416
1481	HLO07_20180509_150556_23.mp3	12.76	22.756
1482	HLO01_20180526_152303_18.mp3	50.0	59.996
1483	HLO14_20180527_024833_54.mp3	32.62	42.616
1484	HLO13_20180531_202905_10.mp3	43.14	53.136
1485	HLO05_20180518_111714_13.mp3	28.37	38.366
1486	MRG16_20180513_000000_593.mp3	50.0	59.996
1487	MRG18_20180529_102254_7.mp3	39.78	49.776
1488	MRG04_20180621_052324_8.mp3	0.0	9.996
1489	MRG27_20180531_044325_7.mp3	25.17	35.166
1490	MRG20_20180526_094139_9.mp3	22.74	32.736
1491	HLO05_20180710_135133_1.mp3	25.1	35.096
1492	HLO06_20180601_075309_12.mp3	0.0	9.996
1493	HLO01_20180526_132303_8.mp3	50.0	59.996
1494	MRG13_20180613_162533_5.mp3	13.46	23.456
1495	MRG14_20180624_115249_1.mp3	35.5	45.496
1496	HLO07_20180513_130556_40.mp3	22.78	32.776
1497	MRG17_20180620_111515_9.mp3	32.36	42.356
1498	HLO13_20180512_220606_30.mp3	3.18	13.176
1499	HLO07_20180526_081528_43.mp3	10.1	20.096
1500	MRG15_20180522_000000_394.mp3	49.72	59.716
1501	HLO01_20180523_092303_33.mp3	21.0	30.996
1502	HLO01_20180615_030346_30.mp3	2.92	12.916
1503	MRG15_20180614_052502_3.mp3	20.94	30.936
1504	HLO09_20180520_070226_43.mp3	43.94	53.936
1505	HLO07_20180520_041528_27.mp3	25.58	35.576
1506	HLO06_20180511_093141_36.mp3	0.24	10.236
1507	HLO06_20180609_201121_25.mp3	10.94	20.936
1508	HLO09_20180602_050655_15.mp3	11.52	21.516
1509	HLO02_20180521_095340_39.mp3	40.04	50.036
1510	HLO15_20180517_131439_17.mp3	36.24	46.236
1511	HLO10_20180523_025024_50.mp3	2.0	11.996
1512	HLO10_20180514_175815_34.mp3	0.0	9.996
